"demers_pelag","mobility","big","Genus","Species","Tmax","tmax_metric","tmax_acc","lat","lon","altitude","citation","Phylum","Class","Order","Family","NMGHCND_2m_shade_Tb95","NMGHCND_exposed_Tb95","NMGHCND_exposed_Tb_wet95","NMGHCND_shade_Tb_wet95","thermy","Realm","Realm_detail","weight","length","ctmax_ARR_GS","thabann","thabsum","thabmaxmo","thab95hr","elev.grid","thabann.adj","thabsum.adj","thabmaxmo.adj","thab95hr.marineBT","thab95hr.marineBTmore","thab95hr.marineBTless","MBTrefuge","tmax.accsum","tmax.accsum.elev","tmax.accsumbyspp","tmax.accsumbyspp.elev","tsm_ann","tsm_ann_elev","tsm_sum","tsm_sum_elev","tsm_maxmo","tsm_maxmo_elev","tsm_95hr_accsum","tsm_95hr_marineBT","tsm_95hr_marineBT_accsum","tsm_95hr_marineBT_accsumbyspp","tsm_95hr_marineBTmore_accsum","tsm_95hr_marineBTless_accsum","tsm_NMGHCND_2m_shade_Tb95","tsm_NMGHCND_2m_shade_Tb95_accsum","tsm_NMGHCND_2m_shade_Tb95_accsum.elev","tsm_NMGHCND_2m_shade_Tb95_accsumbyspp.elev","tsm_NMGHCND_exposed_Tb95","tsm_NMGHCND_exposed_Tb95_accsum","tsm_NMGHCND_exposed_Tb95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95","tsm_NMGHCND_shade_Tb_wet95_accsum","tsm_NMGHCND_shade_Tb_wet95_accsum.elev","tsm_NMGHCND_shade_Tb_wet95_accsumbyspp.elev","animal.type","tb_favorableGHCND95","tb_sunGHCND95","tsm_exposedGHCND95","tsm_favorableGHCND95","tsm_favorableGHCND95_marBTmore","tsm_favorableGHCND95_marBTless","tsm_favorableGHCND95byspp","tsm_favorableGHCND95_nomarineBT","tsm_favorableGHCND95_noacc"
NA,NA,TRUE,"Pseudonaja","textilis",42.4,"crit",NA,-30,150,NA,"Spellerberg_1972","Chordata","Reptilia","Squamata","Hydrophiidae",29.2682255320728,55.8806236566956,30.111843433331,20.6141269830841,"ectotherm","Terrestrial","",1683.49,150,NA,18.1265625,24.9608333333333,25.6375,NA,388.25,18.1265625,24.9608333333333,25.6375,NA,NA,NA,NA,42.4,42.4,NA,NA,24.2734375,24.2734375,17.4391666666667,17.4391666666667,16.7625,16.7625,NA,NA,NA,NA,NA,NA,13.1317744679272,13.1317744679272,13.1317744679272,NA,-13.4806236566956,-13.4806236566956,-13.4806236566956,21.7858730169159,21.7858730169159,21.7858730169159,NA,"reptile",29.2682255320728,55.8806236566956,-13.4806236566956,13.1317744679272,13.1317744679272,13.1317744679272,NA,13.1317744679272,13.1317744679272
"demersal","crawl",FALSE,"Bullia","rhodostoma",34.7,"leth",17.5,-33.9,25.6,0,"Ansell_&_McLachlan_1980","Mollusca","Gastropoda","Neogastropoda","Nassariidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,4.5,NA,19.3904335021973,20.993637084961,21.5859832763672,22.504874502942,NA,19.3904335021973,20.993637084961,21.5859832763672,22.004874502942,21.754874502942,22.254874502942,0.5,35.5384729003906,35.5384729003906,NA,NA,15.3095664978027,15.3095664978027,13.706362915039,13.706362915039,13.1140167236328,13.1140167236328,13.0335983974487,12.695125497058,13.5335983974487,NA,13.7835983974487,13.2835983974487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.004874502942,22.504874502942,13.0335983974487,13.5335983974487,13.7835983974487,13.2835983974487,NA,13.0335983974487,12.695125497058
"demersal","crawl",FALSE,"Cookia","sulcata",32.7,"crit",16,-45.8,170.6,0,"Morley_et_al2016","Mollusca","Gastropoda","Vetigastropoda","Turbinidae",NA,NA,NA,NA,"ectotherm","Marine","marine",15,8.5,NA,11.5556945800781,13.4065241495768,14.1244277954102,14.8223403850231,NA,11.5556945800781,13.4065241495768,14.1244277954102,14.3223403850231,14.0723403850231,14.5723403850231,0.5,32.0775657958984,32.0775657958984,NA,NA,21.1443054199219,21.1443054199219,19.2934758504232,19.2934758504232,18.5755722045898,18.5755722045898,17.2552254108754,18.3776596149769,17.7552254108754,NA,18.0052254108754,17.5052254108754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",14.3223403850231,14.8223403850231,17.2552254108754,17.7552254108754,18.0052254108754,17.5052254108754,NA,17.2552254108754,18.3776596149769
"demersal","crawl",FALSE,"Echinometra","lucunter",37.1,"crit",24,-7.89,-14.38,0,"Morley_et_al2016","Echinodermata","Echinoidea","Echinoida","Echinometridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,15,NA,25.7210695902507,25.872992960612,27.6394638061524,28.0676321889311,NA,25.7210695902507,25.872992960612,27.6394638061524,27.5676321889311,27.3176321889311,27.8176321889311,0.5,37.5495183105469,37.5495183105469,NA,NA,11.3789304097493,11.3789304097493,11.227007039388,11.227007039388,9.46053619384763,9.46053619384763,9.48188612161578,9.5323678110689,9.98188612161578,NA,10.2318861216158,9.73188612161578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",27.5676321889311,28.0676321889311,9.48188612161578,9.98188612161578,10.2318861216158,9.73188612161578,NA,9.48188612161578,9.5323678110689
"demersal","crawl",FALSE,"Eucidaris","tribuloides",36,"crit",24,-7.89,-14.38,0,"Morley_et_al2016","Echinodermata","Echinoidea","Cidaroida","Cidaridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,13,NA,25.7210695902507,25.872992960612,27.6394638061524,28.0676321889311,NA,25.7210695902507,25.872992960612,27.6394638061524,27.5676321889311,27.3176321889311,27.8176321889311,0.5,36.4495183105469,36.4495183105469,NA,NA,10.2789304097493,10.2789304097493,10.127007039388,10.127007039388,8.36053619384763,8.36053619384763,8.38188612161577,8.4323678110689,8.88188612161577,NA,9.13188612161577,8.63188612161577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",27.5676321889311,28.0676321889311,8.38188612161577,8.88188612161577,9.13188612161577,8.63188612161577,NA,8.38188612161577,8.4323678110689
"demersal","crawl",FALSE,"Eudorella","splendida",15,"leth",-1.8,-77.8,166.67,0,"Bates_et_al_2010","Arthropoda","Malacostraca","Cumacea","Leuconidae",NA,NA,NA,NA,"ectotherm","Marine","marine",1,0.85,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.0203749742955,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.5203749742955,-1.7703749742955,-1.2703749742955,0.5,15.1229110107422,15.1229110107422,NA,NA,16.4518899281819,16.4518899281819,16.2878707885742,16.2878707885742,16.2221954345703,16.2221954345703,16.1432859850377,16.5203749742955,16.6432859850377,NA,16.8932859850377,16.3932859850377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crustacean",-1.5203749742955,-1.0203749742955,16.1432859850377,16.6432859850377,16.8932859850377,16.3932859850377,NA,16.1432859850377,16.5203749742955
"demersal","crawl",FALSE,"Margarites","refulgens",19,"leth",-1.8,-77.8,166.67,0,"Bates_et_al_2010","Mollusca","Gastropoda","Archaeogastropoda","Trochidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,0.6,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.0203749742955,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.5203749742955,-1.7703749742955,-1.2703749742955,0.5,19.1229110107422,19.1229110107422,NA,NA,20.4518899281819,20.4518899281819,20.2878707885742,20.2878707885742,20.2221954345703,20.2221954345703,20.1432859850377,20.5203749742955,20.6432859850377,NA,20.8932859850377,20.3932859850377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",-1.5203749742955,-1.0203749742955,20.1432859850377,20.6432859850377,20.8932859850377,20.3932859850377,NA,20.1432859850377,20.5203749742955
"demersal","crawl",FALSE,"Metacarcinus","magister",33.5,"leth",17.5,48.68,-122.5,0,"Prentice_and_Schneider_1979","Arthropoda","Malacostraca","Decapoda","Cancridae",NA,NA,NA,NA,"ectotherm","Marine","brackish",1500,22.5,NA,10.5931168874105,14.1960403442383,14.6918075561524,15.8042985219465,NA,10.5931168874105,14.1960403442383,14.6918075561524,15.3042985219465,15.0542985219465,15.5542985219465,0.5,32.7070496826172,32.7070496826172,NA,NA,22.9068831125895,22.9068831125895,19.3039596557617,19.3039596557617,18.8081924438476,18.8081924438476,16.9027511606707,18.1957014780535,17.4027511606707,NA,17.6527511606707,17.1527511606707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"crustacean",15.3042985219465,15.8042985219465,16.9027511606707,17.4027511606707,17.6527511606707,17.1527511606707,NA,16.9027511606707,18.1957014780535
"demersal","crawl",FALSE,"Odontaster","validus",15,"leth",0,-67.5,-68,0,"Peck_et_al_2008","Echinodermata","Asteroidea","Valvatida","Odontasteridae",NA,NA,NA,NA,"ectotherm","Marine","marine",25.7,11,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,1.18349722725594,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,0.683497227255943,0.433497227255943,0.933497227255943,0.5,15.0235018310547,15.0235018310547,NA,NA,15.9492788950602,15.9492788950602,14.9020757039388,14.9020757039388,14.4533350626627,14.4533350626627,13.8400046037988,14.3165027727441,14.3400046037988,NA,14.5900046037988,14.0900046037988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",0.683497227255943,1.18349722725594,13.8400046037988,14.3400046037988,14.5900046037988,14.0900046037988,NA,13.8400046037988,14.3165027727441
"demersal","crawl",FALSE,"Onoba","gelida",14,"leth",-1.8,-77.8,166.67,0,"Bates_et_al_2010","Mollusca","Gastropoda","Neotaenioglossa","Rissoidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,0.294,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.0203749742955,NA,-1.45188992818194,-1.2878707885742,-1.22219543457029,-1.5203749742955,-1.7703749742955,-1.2703749742955,0.5,14.1229110107422,14.1229110107422,NA,NA,15.4518899281819,15.4518899281819,15.2878707885742,15.2878707885742,15.2221954345703,15.2221954345703,15.1432859850377,15.5203749742955,15.6432859850377,NA,15.8932859850377,15.3932859850377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",-1.5203749742955,-1.0203749742955,15.1432859850377,15.6432859850377,15.8932859850377,15.3932859850377,NA,15.1432859850377,15.5203749742955
"demersal","crawl",FALSE,"Ophioneries","fasciata",31.8,"crit",16,-45.8,170.6,0,"Morley_et_al2016","Echinodermata","Ophiuroidea","Ophiurida","Ophionereidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,20,NA,11.5556945800781,13.4065241495768,14.1244277954102,14.8223403850231,NA,11.5556945800781,13.4065241495768,14.1244277954102,14.3223403850231,14.0723403850231,14.5723403850231,0.5,31.1775657958984,31.1775657958984,NA,NA,20.2443054199219,20.2443054199219,18.3934758504232,18.3934758504232,17.6755722045898,17.6755722045898,16.3552254108754,17.4776596149769,16.8552254108754,NA,17.1052254108754,16.6052254108754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",14.3223403850231,14.8223403850231,16.3552254108754,16.8552254108754,17.1052254108754,16.6052254108754,NA,16.3552254108754,17.4776596149769
"demersal","crawl",FALSE,"Ophiostigma","abnorme",35.6,"crit",24,-7.89,-14.38,0,"Morley_et_al2016","Echinodermata","Ophiuroidea","Ophiurida","Amphiuridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,20,NA,25.7210695902507,25.872992960612,27.6394638061524,28.0676321889311,NA,25.7210695902507,25.872992960612,27.6394638061524,27.5676321889311,27.3176321889311,27.8176321889311,0.5,36.0495183105469,36.0495183105469,NA,NA,9.87893040974933,9.87893040974933,9.727007039388,9.727007039388,7.96053619384763,7.96053619384763,7.98188612161578,8.0323678110689,8.48188612161578,NA,8.73188612161578,8.23188612161578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",27.5676321889311,28.0676321889311,7.98188612161578,8.48188612161578,8.73188612161578,8.23188612161578,NA,7.98188612161578,8.0323678110689
"demersal","crawl",FALSE,"Pseudechinus","huttoni",26.8,"crit",13,-45.4,167.1,0,"Morley_et_al2016","Echinodermata","Echinoidea","Temnopleuroida","Temnopleuridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,4,NA,13.6886130015056,15.3813908894857,16.2773468017578,17.0166341713584,NA,13.6886130015056,15.3813908894857,16.2773468017578,16.5166341713584,16.2666341713584,16.7666341713584,0.5,27.3715338134766,27.3715338134766,NA,NA,13.1113869984944,13.1113869984944,11.4186091105143,11.4186091105143,10.5226531982422,10.5226531982422,10.3548996421182,10.2833658286416,10.8548996421182,NA,11.1048996421182,10.6048996421182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",16.5166341713584,17.0166341713584,10.3548996421182,10.8548996421182,11.1048996421182,10.6048996421182,NA,10.3548996421182,10.2833658286416
"demersal","sessile",FALSE,"Acar","domingensis",39,"crit",24,-7.89,-14.38,0,"Morley_et_al2016","Mollusca","Bivalvia","Arcoida","Arcidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,2.12,NA,25.7210695902507,25.872992960612,27.6394638061524,28.0676321889311,NA,25.7210695902507,25.872992960612,27.6394638061524,28.0676321889311,28.0676321889311,28.0676321889311,0,39.4495183105469,39.4495183105469,NA,NA,13.2789304097493,13.2789304097493,13.127007039388,13.127007039388,11.3605361938476,11.3605361938476,11.3818861216158,10.9323678110689,11.3818861216158,NA,11.3818861216158,11.3818861216158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",28.0676321889311,28.0676321889311,11.3818861216158,11.3818861216158,11.3818861216158,11.3818861216158,NA,11.3818861216158,10.9323678110689
"demersal","sessile",FALSE,"Adamussium","colbecki",4,"leth",NA,-67.5,-68,0,"Peck_et_al_2004","Mollusca","Bivalvia","Ostreoida","Pectinidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,9,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,1.18349722725594,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,1.18349722725594,1.18349722725594,1.18349722725594,0,4,4,NA,NA,4.9492788950602,4.9492788950602,3.90207570393878,3.90207570393878,3.45333506266274,3.45333506266274,2.81650277274406,2.81650277274406,2.81650277274406,NA,2.81650277274406,2.81650277274406,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",1.18349722725594,1.18349722725594,2.81650277274406,2.81650277274406,2.81650277274406,2.81650277274406,NA,2.81650277274406,2.81650277274406
"demersal","sessile",FALSE,"Argopecten","purpuratus",29,"leth",19,-14.25,-76.2,0,"Urban_1994","Mollusca","Bivalvia","Pectinoida","Pectinidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,12,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,22.698568520243,22.698568520243,0,29.3106826171875,29.3106826171875,NA,NA,11.0880554199219,11.0880554199219,8.70548909505206,8.70548909505206,7.75362701416013,7.75362701416013,6.61211409694454,6.30143147975703,6.61211409694454,NA,6.61211409694454,6.61211409694454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.698568520243,22.698568520243,6.61211409694454,6.61211409694454,6.61211409694454,6.61211409694454,NA,6.61211409694454,6.30143147975703
"demersal","sessile",FALSE,"Ascidia","ceratodes",24.3,"leth",13,38.33,-123.06,0,"Zerebecki_and_Sorte_2011","Chordata","Ascidiacea","Enterogona","Ascidiidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,16,NA,11.736901473999,11.5120819091797,13.0322860717774,14.4255739006847,NA,11.736901473999,11.5120819091797,13.0322860717774,14.4255739006847,14.4255739006847,14.4255739006847,0,23.9428996582031,23.9428996582031,NA,NA,12.563098526001,12.563098526001,12.7879180908203,12.7879180908203,11.2677139282226,11.2677139282226,9.51732575751842,9.87442609931529,9.51732575751842,NA,9.51732575751842,9.51732575751842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",14.4255739006847,14.4255739006847,9.51732575751842,9.51732575751842,9.51732575751842,9.51732575751842,NA,9.51732575751842,9.87442609931529
"demersal","sessile",FALSE,"Choromytilus","chorus",26.3,"leth",13,-36.5,-73.9,0,"Urban_1994","Mollusca","Bivalvia","Mytiloida","Mytilidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,5,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,16.5567413011039,16.5567413011039,0,26.8370780029297,26.8370780029297,NA,NA,12.5058185577392,12.5058185577392,11.0621749877929,11.0621749877929,10.7474418640137,10.7474418640137,10.2803367018258,9.74325869889607,10.2803367018258,NA,10.2803367018258,10.2803367018258,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",16.5567413011039,16.5567413011039,10.2803367018258,10.2803367018258,10.2803367018258,10.2803367018258,NA,10.2803367018258,9.74325869889607
"demersal","sessile",FALSE,"Cnemidocarpa","bicornuta",29,"crit",13,-45.4,167.1,0,"Morley_et_al2016","Chordata","Ascidiacea","Stolidobranchia","Styelidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,4.3,NA,13.6886130015056,15.3813908894857,16.2773468017578,17.0166341713584,NA,13.6886130015056,15.3813908894857,16.2773468017578,17.0166341713584,17.0166341713584,17.0166341713584,0,29.5715338134766,29.5715338134766,NA,NA,15.3113869984944,15.3113869984944,13.6186091105143,13.6186091105143,12.7226531982422,12.7226531982422,12.5548996421182,11.9833658286416,12.5548996421182,NA,12.5548996421182,12.5548996421182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",17.0166341713584,17.0166341713584,12.5548996421182,12.5548996421182,12.5548996421182,12.5548996421182,NA,12.5548996421182,11.9833658286416
"demersal","sessile",FALSE,"Distaplia","occidentalis",21.9,"leth",13,38.33,-123.06,0,"Zerebecki_and_Sorte_2011","Chordata","Ascidiacea","Enterogona","Clavelinidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,10,NA,11.736901473999,11.5120819091797,13.0322860717774,14.4255739006847,NA,11.736901473999,11.5120819091797,13.0322860717774,14.4255739006847,14.4255739006847,14.4255739006847,0,21.5428996582031,21.5428996582031,NA,NA,10.163098526001,10.163098526001,10.3879180908203,10.3879180908203,8.86771392822263,8.86771392822263,7.11732575751842,7.47442609931528,7.11732575751842,NA,7.11732575751842,7.11732575751842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"fish",14.4255739006847,14.4255739006847,7.11732575751842,7.11732575751842,7.11732575751842,7.11732575751842,NA,7.11732575751842,7.47442609931528
"demersal","sessile",FALSE,"Donax","serra",33,"leth",17.5,-33.9,25.6,0,"Ansell_&_McLachlan_1980","Mollusca","Bivalvia","Veneroida","Donacidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,6.5,NA,19.3904335021973,20.993637084961,21.5859832763672,22.504874502942,NA,19.3904335021973,20.993637084961,21.5859832763672,22.504874502942,22.504874502942,22.504874502942,0,33.8384729003906,33.8384729003906,NA,NA,13.6095664978027,13.6095664978027,12.006362915039,12.006362915039,11.4140167236328,11.4140167236328,11.3335983974487,10.495125497058,11.3335983974487,NA,11.3335983974487,11.3335983974487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.504874502942,22.504874502942,11.3335983974487,11.3335983974487,11.3335983974487,11.3335983974487,NA,11.3335983974487,10.495125497058
"demersal","sessile",FALSE,"Donax","sordidus",35,"leth",17.5,-33.9,25.6,0,"Ansell_&_McLachlan_1980","Mollusca","Bivalvia","Veneroida","Donacidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,2.8,NA,19.3904335021973,20.993637084961,21.5859832763672,22.504874502942,NA,19.3904335021973,20.993637084961,21.5859832763672,22.504874502942,22.504874502942,22.504874502942,0,35.8384729003906,35.8384729003906,NA,NA,15.6095664978027,15.6095664978027,14.006362915039,14.006362915039,13.4140167236328,13.4140167236328,13.3335983974487,12.495125497058,13.3335983974487,NA,13.3335983974487,13.3335983974487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.504874502942,22.504874502942,13.3335983974487,13.3335983974487,13.3335983974487,13.3335983974487,NA,13.3335983974487,12.495125497058
"demersal","sessile",FALSE,"Ensis","macha",25,"leth",13,-36.5,-73.9,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Pharidae",NA,NA,NA,NA,"","Marine","marine",NA,16.5,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,NA,13.7941814422608,15.2378250122071,15.5525581359864,16.5567413011039,16.5567413011039,16.5567413011039,0,25.5370780029297,25.5370780029297,NA,NA,11.2058185577392,11.2058185577392,9.76217498779295,9.76217498779295,9.44744186401365,9.44744186401365,8.98033670182576,8.44325869889607,8.98033670182576,NA,8.98033670182576,8.98033670182576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",16.5567413011039,16.5567413011039,8.98033670182576,8.98033670182576,8.98033670182576,8.98033670182576,NA,8.98033670182576,8.44325869889607
"demersal","sessile",FALSE,"Gari","solida",26.9,"leth",16,-14.25,-76.2,0,"Urban_1994","Mollusca","Bivalvia","Veneroida","Psammobiidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,8.6,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,NA,17.9119445800781,20.2945109049479,21.2463729858399,22.698568520243,22.698568520243,22.698568520243,0,27.9306826171875,27.9306826171875,NA,NA,8.98805541992185,8.98805541992185,6.60548909505206,6.60548909505206,5.65362701416013,5.65362701416013,5.23211409694454,4.20143147975703,5.23211409694454,NA,5.23211409694454,5.23211409694454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",22.698568520243,22.698568520243,5.23211409694454,5.23211409694454,5.23211409694454,5.23211409694454,NA,5.23211409694454,4.20143147975703
"demersal","sessile",FALSE,"Gemma","gemma",37,"leth",30,37.11,-76.13,0,"Kennedy_and_Mihursky_1971","Mollusca","Bivalvia","Veneroida","Veneridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,0.4,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,26.1577548896611,26.1577548896611,0,35.5418226318359,35.5418226318359,NA,NA,21.5857021331787,21.5857021331787,13.0757390340169,13.0757390340169,11.5191284179687,11.5191284179687,9.38406774217488,10.8422451103389,9.38406774217488,NA,9.38406774217488,9.38406774217488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",26.1577548896611,26.1577548896611,9.38406774217488,9.38406774217488,9.38406774217488,9.38406774217488,NA,9.38406774217488,10.8422451103389
"demersal","sessile",FALSE,"Laternula","elliptica",9,"leth",-0.5,-67.5,-68,0,"Peck_et_al_2002","Mollusca","Bivalvia","Pholadomyoida","Laternulidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,8.3,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,1.18349722725594,NA,-0.949278895060199,0.0979242960612206,0.546664937337262,1.18349722725594,1.18349722725594,1.18349722725594,0,9.14350183105469,9.14350183105469,NA,NA,9.9492788950602,9.9492788950602,8.90207570393878,8.90207570393878,8.45333506266274,8.45333506266274,7.96000460379875,7.81650277274406,7.96000460379875,NA,7.96000460379875,7.96000460379875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",1.18349722725594,1.18349722725594,7.96000460379875,7.96000460379875,7.96000460379875,7.96000460379875,NA,7.96000460379875,7.81650277274406
"demersal","sessile",FALSE,"Limopsis","marionensis",4,"leth",0,-75,-51,0,"Portner_et_al_1999","Mollusca","Bivalvia","Arcoida","Limopsidae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,3.6,NA,-1.69418249130247,-1.54673105875649,-1.52274932861326,-1.28458756679187,NA,-1.69418249130247,-1.54673105875649,-1.52274932861326,-1.28458756679187,-1.28458756679187,-1.28458756679187,0,3.62878454589844,3.62878454589844,NA,NA,5.69418249130247,5.69418249130247,5.54673105875649,5.54673105875649,5.52274932861326,5.52274932861326,4.91337211269031,5.28458756679187,4.91337211269031,NA,4.91337211269031,4.91337211269031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",-1.28458756679187,-1.28458756679187,4.91337211269031,4.91337211269031,4.91337211269031,4.91337211269031,NA,4.91337211269031,5.28458756679187
"demersal","sessile",FALSE,"Liothyrella","neozelanica",29.4,"crit",13,-45.4,167.1,0,"Morley_et_al2016","Brachiopoda","Rhynchonellata","Terebratulida","Terebratulidae",NA,NA,NA,NA,"ectotherm","Marine","marine",8,4.83,NA,13.6886130015056,15.3813908894857,16.2773468017578,17.0166341713584,NA,13.6886130015056,15.3813908894857,16.2773468017578,17.0166341713584,17.0166341713584,17.0166341713584,0,29.9715338134766,29.9715338134766,NA,NA,15.7113869984944,15.7113869984944,14.0186091105143,14.0186091105143,13.1226531982422,13.1226531982422,12.9548996421182,12.3833658286416,12.9548996421182,NA,12.9548996421182,12.9548996421182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",17.0166341713584,17.0166341713584,12.9548996421182,12.9548996421182,12.9548996421182,12.9548996421182,NA,12.9548996421182,12.3833658286416
"demersal","sessile",FALSE,"Liothyrella","uva",4.5,"leth",0,-60.71,-45.6,0,"Peck_1989","Brachiopoda","Rhynchonellata","Terebratulida","Terebratulidae",NA,NA,NA,NA,"ectotherm","Marine","marine",8,3.56,NA,-0.654238255818662,0.300534566243512,0.711250305175804,1.29556204026772,NA,-0.654238255818662,0.300534566243512,0.711250305175804,1.29556204026772,1.29556204026772,1.29556204026772,0,4.57212829589844,4.57212829589844,NA,NA,5.15423825581866,5.15423825581866,4.19946543375649,4.19946543375649,3.7887496948242,3.7887496948242,3.27656625563072,3.20443795973228,3.27656625563072,NA,3.27656625563072,3.27656625563072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"other marine invert",1.29556204026772,1.29556204026772,3.27656625563072,3.27656625563072,3.27656625563072,3.27656625563072,NA,3.27656625563072,3.20443795973228
"demersal","sessile",FALSE,"Mulinia","lateralis",33.5,"leth",25,37.11,-76.13,0,"Kennedy_and_Mihursky_1971","Mollusca","Bivalvia","Veneroida","Mactridae",NA,NA,NA,NA,"ectotherm","Marine","marine",NA,1.5,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,NA,15.4142978668213,23.9242609659831,25.4808715820313,26.1577548896611,26.1577548896611,26.1577548896611,0,33.2418226318359,33.2418226318359,NA,NA,18.0857021331787,18.0857021331787,9.57573903401691,9.57573903401691,8.01912841796873,8.01912841796873,7.08406774217488,7.34224511033894,7.08406774217488,NA,7.08406774217488,7.08406774217488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mollusc",26.1577548896611,26.1577548896611,7.08406774217488,7.08406774217488,7.08406774217488,7.08406774217488,NA,7.08406774217488,7.34224511033894
